user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,18,53,199.06240046874998,199.94475296874998
True,piano,17,68,199.41534146874997,199.50357671875
True,piano,18,65,199.51092965625,200.04034115624998
True,piano,16,56,200.12122346875,200.47416446875
True,piano,20,60,200.12122346875,200.47416446875
True,piano,18,53,200.12122346875,200.47416446875
True,piano,18,53,200.47416446875,200.82710546875
True,piano,21,67,200.47416446875,200.82710546875
True,piano,21,79,200.47416446875,200.82710546875
True,piano,22,56,200.82710546875,201.18004646875
True,piano,21,80,200.82710546875,201.18004646875
True,piano,21,68,200.82710546875,201.18004646875
True,piano,19,65,201.18004646875,201.88592846875
True,piano,19,77,201.18004646875,201.88592846875
True,piano,19,41,201.18004646875,202.06239896875
True,piano,22,46,201.18004646875,202.06239896875
True,piano,18,49,201.18004646875,202.06239896875
True,piano,21,77,202.23886946874998,202.41533996875
True,piano,21,65,202.23886946874998,202.41533996875
True,piano,15,56,202.23886946874998,202.59181046874997
True,piano,16,49,202.23886946874998,202.59181046874997
True,piano,20,53,202.23886946874998,202.59181046874997
True,piano,18,46,202.23886946874998,202.59181046874997
True,piano,22,67,202.41533996875,202.76828096875
True,piano,22,79,202.41533996875,202.76828096875
True,piano,18,49,202.59181046874997,202.94475146875
True,piano,19,68,202.76828096875,203.20945721875
True,piano,19,80,202.76828096875,203.20945721875
True,piano,22,53,202.94475146875,203.29769246875
True,piano,18,79,203.29769246875,203.91533921874998
True,piano,18,67,203.29769246875,203.91533921874998
True,piano,18,55,203.29769246875,204.18004496874997
True,piano,20,51,203.29769246875,204.18004496874997
True,piano,19,46,203.29769246875,204.18004496874997
True,piano,22,79,204.35651546875,204.62122121874998
True,piano,18,67,204.35651546875,204.62122121874998
True,piano,15,61,204.35651546875,204.70945646875
True,piano,16,55,204.35651546875,204.70945646875
True,piano,20,58,204.35651546875,204.70945646875
True,piano,18,51,204.35651546875,204.70945646875
True,piano,19,68,204.70945646875,204.97416221875002
True,piano,22,80,204.70945646875,204.97416221875002
True,piano,18,51,204.70945646875,205.06239746875
True,piano,22,82,205.06239746875,205.32710321875
True,piano,20,70,205.06239746875,205.32710321875
True,piano,22,55,205.06239746875,205.41533846874998
True,piano,22,84,205.41533846874998,205.68004421875
True,piano,18,72,205.41533846874998,205.68004421875
True,piano,18,56,205.41533846874998,206.29769096875
True,piano,19,44,205.41533846874998,206.29769096875
True,piano,22,51,205.41533846874998,206.29769096875
True,piano,15,48,205.41533846874998,206.29769096875
True,piano,24,82,205.76827946875002,206.03298521875
True,piano,20,70,205.76827946875002,206.03298521875
True,piano,20,68,206.12122046875,206.38592621875
True,piano,22,80,206.12122046875,206.38592621875
True,piano,18,72,206.47416146875,206.73886721875
True,piano,24,84,206.47416146875,206.73886721875
True,piano,18,55,206.47416146875,207.35651396875002
True,piano,19,43,206.47416146875,207.35651396875002
True,piano,15,51,206.47416146875,207.35651396875002
True,piano,15,46,206.47416146875,207.35651396875002
True,piano,20,70,206.82710246875,207.09180821875
True,piano,23,82,206.82710246875,207.09180821875
True,piano,15,68,207.13592584375,207.22416109375
True,piano,18,70,207.18004346875,207.44474921875
True,piano,16,65,207.53298446875,208.32710171875
True,piano,15,77,207.53298446875,208.32710171875
True,piano,22,48,207.53298446875,208.41533696875
True,piano,18,53,207.53298446875,208.41533696875
True,piano,19,41,207.53298446875,208.41533696875
True,piano,18,53,208.59180746874998,208.94474846875002
True,piano,20,60,208.59180746874998,208.94474846875002
True,piano,16,56,208.59180746874998,208.94474846875002
True,piano,20,68,208.59180746874998,208.94474846875002
True,piano,18,53,208.94474846875002,209.29768946875
True,piano,17,67,208.94474846875002,209.29768946875
True,piano,22,56,209.29768946875,209.65063046875
True,piano,17,60,209.29768946875,209.65063046875
True,piano,18,61,209.65063046875,210.53298296875002
True,piano,16,53,209.65063046875,211.41533546875
True,piano,14,56,209.65063046875,211.41533546875
True,piano,14,49,209.65063046875,211.41533546875
True,piano,16,46,209.65063046875,211.41533546875
True,piano,19,63,211.41533546875,211.76827646874997
True,piano,22,72,211.76827646874997,212.65062896875
True,piano,16,58,211.76827646874997,213.53298146875
True,piano,14,61,211.76827646874997,213.53298146875
True,piano,14,55,211.76827646874997,213.53298146875
True,piano,16,51,211.76827646874997,213.53298146875
True,piano,13,70,212.82709946875,214.15062821874997
True,piano,12,60,213.88592246874998,218.29768496875
True,piano,12,63,213.88592246874998,218.29768496875
True,piano,12,53,213.88592246874998,218.29768496875
True,piano,11,56,213.88592246874998,218.29768496875
True,piano,13,68,214.59180446874998,214.68003971874998
True,piano,12,68,214.76827496875,217.06239146874998
